x,y,z
378.7025225365559,415.00759150035685,b
349.3988729045488,445.5025683383765,b
348.2631499385781,487.5283386811089,b
344.0166685459447,421.8872454611435,b
323.19597238471897,396.2698091675551,b
255.37580780553722,380.3479386388171,b
216.9248839892763,391.00133207103556,b
217.7433632420516,354.22832983925593,b
203.60532286386277,324.04403058575355,b
210.68001298627516,405.8590281366793,b
238.9834025981021,422.60365855223927,b
223.47391173202874,415.38609758077456,b
237.95276205450585,423.68068938125043,b
235.075908550663,388.0346441785952,b
208.22241520376087,399.01702455125655,b
302.2314718343831,377.2617669830626,b
306.40186749860567,409.6280822041153,b
349.1317391693956,415.36891438439585,b
424.9061338739873,459.869412990808,b
426.5280440268226,470.12207584670983,b
424.0713622836591,408.3804889428799,b
477.7314069355663,396.57245454451447,b
479.5493951183295,439.69188567384185,b
444.4674202726734,392.97583294306133,b
449.5077582955804,370.2016988073567,b
435.78215798707254,432.0045447416607,b
436.02555491593745,409.38570355409894,b
455.2804998680217,416.5282952942623,b
518.6640335312836,405.91993896651,b
477.26822268611,385.956827810198,b
472.8222024739036,408.82376986151604,b
469.2229088541646,345.03120709611414,b
441.8534009515642,400.20786205095743,b
449.9704165911724,356.70959938263456,b
489.4717935909592,407.5595145207212,b
457.33945527630254,359.0169184792767,b
451.76259079994793,433.6100732854306,b
456.21256301573146,375.4478519914436,b
483.9482992072528,429.86091741491765,b
453.7009307445223,392.9851271560948,b
452.6834911591032,362.99968808290816,b
470.8216676006475,441.50111704196144,b
453.6126904719921,426.6906636002727,b
461.6486787959129,420.70332290209006,b
416.8496568498401,412.29998868580583,b
433.9424813166219,387.5174324352364,b
451.52711608077874,438.65576576684253,b
408.13266488125487,391.3629574442099,b
474.9363208977121,393.67304422717837,b
450.2241862222216,431.87482759286814,b
508.10086938617985,444.71896009568144,b
473.51004820941074,402.7149536349026,b
514.5122672274481,354.7625431404663,b
496.94557155228415,367.2448149600213,b
508.3401338667226,386.7251786133937,b
521.6303138174505,378.3623031993209,b
538.6253088662622,331.82408992765863,b
572.792465479991,406.8965997570243,b
541.9177932171083,364.8671997642963,b
510.8987366023286,340.6966177301375,b
535.6118977134261,315.4949939632046,b
489.7050663211605,290.31442862386723,b
509.6533020080033,268.93090684082597,b
516.4683924397127,216.2556293420095,b
501.03919092829074,255.9592335484834,b
527.6043235385267,199.14111817311522,b
539.9097214075142,245.05507233889102,b
586.3954454033475,238.80055818016467,b
580.770037506938,194.9755772663279,b
507.80541394661253,263.80220663887286,b
573.3959615267428,136.69204573070328,b
570.1894225105458,141.11869661161086,b
538.1221306544558,160.85606720824342,b
544.9129827954367,186.16352983868927,b
538.5147560336635,216.42125940517712,b
501.9318626696745,145.77760963672011,b
545.8472818967848,113.22537823474215,b
531.6053759238085,113.25943306785132,b
490.31988294967937,137.65711515225968,b
525.3040497638693,199.0498306950015,b
482.30262366917873,137.6387319285015,b
479.2438426411403,228.5151560970893,b
537.9906480652809,199.17189426764378,b
489.0583351697349,130.09300431927664,b
530.7843348604829,234.91823970994676,b
523.3168238073558,201.58280288124968,b
550.29778289639,202.4109469864204,b
581.7039740906972,256.20936118582676,b
602.7076456146056,300.55939211667953,b
605.262821535332,402.5030869851329,b
624.6225509445659,366.8675543056719,b
642.885970629635,371.29849518504477,b
680.2720126730528,353.00471308564215,b
667.1374292412305,347.82488510658715,b
707.0657778632168,346.94501809514804,b
640.6634934584479,337.616866618557,b
650.4070707224257,370.63762561532417,b
735.7409081226265,354.1708846015923,b
703.8151123982478,362.14936241145324,b
724.5552751909452,390.6855846211184,b
700.9899207693154,305.55484786747286,b
727.4514881479323,335.55649143023646,b
674.1484353914276,371.0280630412449,b
700.1682554028524,323.37274132256687,b
717.993968106629,313.323228653972,b
696.6331780706172,291.3367301070811,b
657.5789115480114,277.92149381659544,b
698.0984004045447,275.4891909395524,b
647.3942467620348,206.80965663981738,b
623.9368189697038,264.30763840409736,b
637.5026265492023,244.26150592235575,b
607.8543173457904,201.7842940783725,b
571.1735632880531,243.60193682388638,b
525.3386049776213,227.5280396884603,b
585.532530237084,242.06651678088787,b
552.1596598198495,199.10450660053675,b
513.550275360288,242.81216798598632,b
563.6606395218257,258.3751866627807,b
547.663396618732,219.05435652345426,b
523.1588483159301,267.5386704633557,b
535.1623667565603,315.23499606601166,b
486.7917946692825,289.6670120681492,b
534.4454424940419,263.1832830831854,b
522.7658499627711,334.3634545473183,b
514.7010296463524,291.2369483986104,b
537.5338566204824,358.1985012820086,b
583.7659804289423,355.69239679491614,b
562.5824604299606,296.53730431138183,b
573.5279450005157,353.1327640506966,b
540.5335618365517,331.82915444542436,b
609.4428027290207,305.0562176930273,b
577.7546341899424,283.39667351453977,b
561.5405240296554,260.0420593119045,b
600.2011407148739,209.54490374747968,b
557.9592836455396,283.0315603465897,b
560.574217781529,262.86138924920795,b
580.4151985611448,164.660341467698,b
564.4149252722517,176.0630779145497,b
546.4950736850161,204.9440503272167,b
578.0840596087501,194.89360843097768,b
528.8745542617755,141.93246529891434,b
507.6280921501444,134.60504688964033,b
525.4531773037965,94.83314033027477,b
487.7454227434844,119.30183031243047,b
468.24905155333533,117.48847961137494,b
466.87500107346705,97.64346363159484,b
456.98775453731423,120.14943616005536,b
459.70143403603066,67.40571099754357,b
421.39945748628617,64.25966667511886,b
427.86283421052775,107.58409632551371,b
410.52932537120296,78.75962438652323,b
386.79690126164775,78.55079883692667,b
366.09995506889254,127.64733775067504,b
387.353545218918,106.51205398951123,b
380.7277659023585,114.36997919274415,b
363.3936964417543,97.68818929839216,b
386.64479157278356,77.75353715641836,b
381.36520361503005,83.90048237571062,b
389.86658886778014,135.502273898142,b
309.69313369308543,80.06974954252024,b
354.25209759896376,133.37272093325856,b
381.7479196734965,128.61577826890044,b
424.713936697437,134.77589999175558,b
420.2046948850377,124.50510453440921,b
382.98658702236946,121.58981270304417,b
448.60395998364777,114.5394585887966,b
493.55303227722925,119.52272581322518,b
450.2085956592791,79.0821742223269,b
479.7079342342236,99.83951218441939,b
483.53700627007606,124.31166090313337,b
492.2491974914306,118.70707076420342,b
499.1810903257589,169.79199387448028,b
499.71530101388095,121.5593848191429,b
488.9812855579018,129.15124209091107,b
556.9507184101213,30.114524070506036,b
519.1318650278481,108.02151902475867,b
487.9141620094205,99.40050798576499,b
491.7996103848905,127.12506576066073,b
468.14546802131855,43.573735922535946,b
447.38876032480306,92.35644111847887,b
445.0475280002355,31.896994218606892,b
343.84574030844095,69.14268776749878,b
379.23680592514165,50.540461159157644,b
355.29055919721657,-33.445833039284025,b
350.4751295998441,82.88881206556988,b
314.5632096746886,26.696251607174872,b
312.4499968497212,82.785531231925,b
305.979553870651,69.17586944746353,b
308.51322497987803,102.63935630907133,b
238.5123029089332,126.98426679604665,b
258.6189425955955,64.94376955453737,b
300.46082609351765,77.57114382681726,b
300.9818557049762,96.42047721588494,b
309.65478040313434,97.46899836028047,b
335.57473341601934,103.95574417097208,b
326.51919824995855,56.96391547600376,b
356.91451650393674,69.89349017640347,b
394.92309230106844,111.53190391088526,b
391.19861283994,19.68258333909273,b
401.94264101604745,47.96826180614954,b
438.7836884538122,41.46541813645854,b
417.02864446620447,120.89747741895462,b
385.6530892495359,121.84063393117503,b
464.330616762522,103.43478776397723,b
473.17500123390494,53.868423300212555,b
425.8535679455138,71.70516636615059,b
387.4466821520723,53.33215986827088,b
447.29475510288114,79.63386339456667,b
359.7405866440318,25.515845782542556,b
378.53422608746894,43.107344284614385,b
305.9109248499692,43.938145850025194,b
322.80373712993946,58.532209386487125,b
317.4796720104064,68.27268740747587,b
301.1249910003636,58.66940493265406,b
274.2007540358529,75.75921084173342,b
224.61112593478833,25.49192487265219,b
246.45807493962064,48.6578890392405,b
223.13225185605748,60.570250561964315,b
218.6952800088339,28.93824119307743,b
191.586155016532,86.73492132722089,b
217.96731361591864,24.504678305466882,b
222.36739070517527,64.8768363870405,b
195.28711672910603,109.4605138210319,b
204.92598351140046,99.2792177355123,b
184.6702589108457,115.96003950217863,b
207.00335490816875,131.39872857202977,b
251.57605709881202,117.17256679652911,b
185.06645138138057,73.74787254957198,b
206.2188752636589,138.63871935763842,b
217.66569866058254,138.4667832160481,b
189.0832140744793,118.9462642046667,b
216.8587739443638,124.15651030052032,b
206.27402250914602,109.8161306107366,b
189.23596571571244,144.0166379813486,b
203.67693536749405,136.5487433260995,b
229.36040802522695,171.94119674216546,b
205.90585455542174,114.9372166658328,b
181.1243997292078,169.86575057689714,b
149.78172231116596,153.25536236637845,b
211.69108120048642,138.82968111783265,b
219.91618299014146,114.07895274525396,b
238.29200939400465,148.75357148545493,b
184.26073870835205,127.88153470381735,b
220.43001885708276,120.3027916669493,b
199.8109826885655,137.3222480246621,b
209.13900941611627,179.04198833361147,b
222.09904581493785,165.830299239307,b
176.07803043807272,122.71773262725213,b
253.68409589605744,80.96137301499277,b
232.9166446127884,101.59308748592252,b
227.66532266798941,165.58735556035134,b
263.75215626994793,137.52417143945962,b
214.6011347292043,132.11554271588892,b
236.04984227587474,124.44773660434925,b
196.5650666090838,80.27525790941718,b
216.7543766529449,158.25601501900496,b
261.33854407211527,147.545132275509,b
