x,y,z
309.3741559932723,265.65419582817844,a
343.75182135908807,193.64578535762314,a
314.9965615339751,232.9556329566604,a
276.8834366903524,277.13114257906744,a
318.6602337471128,236.36093304880387,a
356.0358251509101,311.9454865960224,a
280.18036451546135,298.7569145626439,a
318.97165300216545,320.77189207561725,a
350.8935655212745,252.18162119182057,a
363.42919784286585,264.2654554649424,a
403.66282135460904,276.163913792509,a
385.54493764414116,266.3679237949224,a
352.0691085472276,282.41575647045715,a
392.9492460557404,249.04704939157745,a
386.99360486281176,280.8522002150967,a
368.42873111049096,252.69804408382052,a
415.07415147304374,244.45432929004707,a
331.0005523459764,279.7696306829815,a
392.485592263262,236.27872828112817,a
388.4651004211201,282.748774423058,a
370.5041146799991,247.86397905619248,a
305.58107679761,232.70814892014408,a
319.7118353573913,214.4231149828558,a
341.8051875119208,205.74244816418883,a
309.2593221580871,271.42036954679133,a
312.50400119694655,241.81870561170336,a
282.03118591293475,248.22564208122407,a
322.32543516376654,248.5671493861346,a
299.15662454360546,304.42614918404615,a
321.51522775504276,306.5235191192371,a
355.76252502274286,313.17643720439924,a
331.22130644908106,324.4484811817037,a
385.25032578084443,263.4797890176671,a
314.33174706386444,239.55933618544486,a
358.8397937443317,239.63549165246587,a
367.8878728463088,303.4140726469517,a
352.10187598452455,262.77094520006614,a
337.4430679587972,271.04816131158805,a
339.0480772107528,234.6740934062525,a
377.3535092632537,242.12618746499777,a
333.9962004145742,221.48311306938376,a
349.75335016735147,223.81632307093287,a
348.4336803293855,208.901090191562,a
306.1598532371832,231.0861224465558,a
360.5060599798014,195.33126424332124,a
353.4479939005062,229.34523965504343,a
278.3989454835767,258.8774090656009,a
343.0569697492367,256.2748754973405,a
309.0807024270684,271.4701682059749,a
309.7401526094303,233.69196871870332,a
331.40183854110694,289.9625666523327,a
334.46767707641436,296.37350816500975,a
321.69353120072606,302.7910556424076,a
276.03705612611253,253.0256730308506,a
358.7683584051192,305.46286985435927,a
351.51162001013176,276.21213104599053,a
361.3363623308229,273.1307285780938,a
347.0827404505802,255.2043272682306,a
380.5926752905831,295.63608969350764,a
366.0288000289649,305.89771617278495,a
384.7735828321647,243.30027887688902,a
347.30994211268063,271.9483958554331,a
359.9855695767937,234.11219326793292,a
395.8170540355453,269.37792474160506,a
378.03468375852566,271.59090274804913,a
406.85067406160226,264.74245257952833,a
305.1297734954403,282.790707663211,a
398.42905506335944,220.75336290155082,a
333.14625527719807,220.52544267330939,a
346.8209222352662,215.36493582852438,a
334.75863315444104,236.78160605223184,a
339.03320795484984,298.0782129704216,a
322.47844855787537,278.29156056905094,a
332.41175163596864,248.04942792204906,a
303.10611548969337,303.37584979344035,a
359.08028270648015,272.91633363064796,a
344.0774872259706,329.00736700775974,a
324.19090569047546,284.5099723053971,a
349.2475394814017,300.55026779645016,a
395.42059829522384,257.85255193132537,a
374.9761372705324,262.24305582873217,a
391.04439397382436,295.6634927280409,a
370.7475079500803,294.79551468445317,a
337.611715882853,317.38212669615257,a
374.1983725036687,262.6129566440706,a
276.97209562587494,240.00281765580291,a
247.91340696939594,202.82536792700006,a
260.26683886822843,236.41416185822555,a
237.65481416319147,231.46547266915638,a
198.29080613371093,219.4237696585236,a
166.94227136704657,237.12766811037392,a
243.64485143115428,181.38478143338318,a
164.00506290380935,245.3344915158424,a
171.55360918504323,245.14549342574136,a
187.58073922826895,283.843677850901,a
184.44220331501734,331.88308843742544,a
148.064297247845,309.77571846299475,a
251.7041312295625,337.83867894357917,a
232.31569289476346,313.7711531036817,a
220.0276933460825,338.0611967730826,a
268.7156590875029,333.1487770891654,a
272.38971415640725,358.64349378921725,a
265.3231407390198,356.5524860339817,a
298.46980624760977,363.807644426353,a
297.09718169981846,416.8163581119891,a
342.3089981449884,344.4751518900523,a
317.838818543611,360.72751792336044,a
323.4235612055872,391.7329610678417,a
324.25239230068075,386.5717238177564,a
335.4848309464511,337.7939208972937,a
325.87988745309616,339.0521181927102,a
333.00629895885635,306.718102381962,a
368.6396347781838,356.9139745205861,a
359.4562520764557,312.0252595952005,a
413.40147480927686,319.4251126778816,a
446.1766400849309,328.4462263750333,a
479.3549588275279,311.2515465257293,a
376.6998585320416,261.9474196022138,a
419.14788006660535,303.9374214676974,a
482.0044185437887,268.5177866616289,a
444.59896110113436,221.44818659676957,a
462.8956932643547,240.72395364653318,a
440.89930658844196,248.77898571789834,a
436.8894812251667,236.1849848325648,a
416.12984207775315,249.6088334928819,a
479.9967729189161,208.80388114146575,a
418.34448010930055,227.05992079992103,a
454.2141712940611,225.35379036147702,a
450.29147068018574,200.26818706007487,a
391.35653075566887,164.81564648672258,a
377.5313279757621,165.08655602040864,a
408.494287316698,111.780942927171,a
298.04759548389006,145.29809704482608,a
320.4440720463202,197.67551292281655,a
291.96682299055783,157.15506589957158,a
269.92934132204977,141.61410918827062,a
312.1204735730458,163.46894587448116,a
241.67866277210274,157.20597592499922,a
214.8703078858142,176.79750606974426,a
235.13670990123168,128.57456755818782,a
163.40590616518685,177.7208324806773,a
217.91227453503595,182.55323920031583,a
167.95646132190993,160.51056912706605,a
196.43907617877016,226.0988210621232,a
176.5356755341455,168.46556157932116,a
188.80643273006473,170.60636883723026,a
250.33407472410522,278.40193413072916,a
217.18541325770735,225.2835630750116,a
222.08059932330946,215.12353766564416,a
241.52968868735047,276.5626739931414,a
243.94039334880995,306.23061049503144,a
300.85614113016874,309.8312069230095,a
217.0674123408979,333.80430670624804,a
203.0307388544371,337.2534695813113,a
259.131329485071,384.40585276630725,a
253.89547594180024,351.14983747817473,a
271.6577784308515,361.1499441519868,a
294.3644709120342,378.2262483554325,a
340.3529240381873,411.3216652275699,a
381.6455550263651,395.15753165630156,a
341.2513204455506,398.9122019262668,a
378.8616580507089,368.22355457374107,a
353.92551852431797,438.5252464211978,a
397.4999468380061,400.6075506874953,a
428.0299494514078,437.7484358257964,a
389.96340192191417,455.62179942670946,a
433.4038242497702,425.5270505660572,a
484.11025808879856,415.5177581399276,a
475.4980024055717,437.63982547974797,a
523.6811947010382,337.9324664395607,a
521.2016975817352,366.4143118320398,a
562.5884580084848,427.92631832038643,a
523.5313687197026,385.7167978553494,a
501.11510994062814,367.4739989260047,a
509.6552503264594,388.0533072463908,a
536.2056908635033,336.5394601025664,a
509.1349493076713,305.82807488319526,a
508.24706080765816,317.5796594429546,a
537.4514426169815,285.7830044869835,a
569.0674488853422,261.83148934704934,a
545.2751020205002,292.6559067555512,a
488.14737424590567,297.66347583564993,a
461.7821057015974,241.0182574344836,a
503.6087418055671,257.7282288553272,a
490.7915448905418,274.12664750300047,a
475.6396301372789,228.98493023252843,a
467.17967013676633,222.8457955173443,a
428.05778085167043,185.60158759732963,a
440.00286261590537,150.4824223864847,a
410.4019696384545,123.19257475415583,a
444.0555290101098,193.46560758521025,a
455.76238993619455,129.28315453017711,a
357.3992713656145,293.1899783160129,a
394.7256342864805,384.5864348179437,a
409.45942927474624,335.56026460703504,a
390.4050339442113,373.08019161886955,a
445.7167722608966,400.3352351343104,a
461.51109092315323,319.26435794358815,a
464.09080330673925,358.63733389440137,a
479.03822842263946,363.4248818345878,a
491.2799875577295,379.4278664223641,a
484.6577125044696,283.0445292488708,a
484.02994898466005,315.6824193384746,a
485.9926495659994,313.01739105962565,a
480.6506138099703,327.685402771056,a
466.4925912780644,160.85838262748882,a
483.7969091457474,167.40976939860872,a
497.8555411949379,131.898646998127,a
460.44135777343706,157.39950183277267,a
434.49865736633404,117.57402813558451,a
464.1359958429694,177.1493020210885,a
422.23767097963207,119.24527158478543,a
415.40791505239537,127.28497370025065,a
409.2797884790885,99.44898199347756,a
391.0141630638884,144.0199159174311,a
348.8918614523202,133.14391966296216,a
367.38979309893944,134.93476749068464,a
367.00772235346375,65.37579441526776,a
324.89369744532195,149.9543239783863,a
293.46201251454755,118.63090136651044,a
295.70996267055585,121.52157384041209,a
347.5090044618846,142.1234945034277,a
300.65233732483136,168.878303520592,a
267.90153940830186,94.60146786267808,a
280.3363475664879,137.79817214867603,a
220.8053028045153,235.83167852767582,a
216.73784145119117,208.0625888404599,a
263.37125086849875,231.6961033084247,a
250.70440667760755,254.38693395500502,a
229.35402975808336,253.90229645818135,a
187.59843872280928,246.48343863666653,a
245.62269896438283,275.51398866466343,a
193.19836721049313,282.6881967819883,a
226.36628138295956,281.90088775221926,a
199.78272962268016,318.22594323347454,a
224.10353061920185,296.1047373146508,a
411.92463716199785,389.3968624323306,a
448.85991381187296,354.01922888898935,a
444.49977759540565,370.22804766053423,a
424.0290567395528,317.14395116786625,a
479.1852426026587,334.65990239302744,a
438.4344465924263,307.9039869973772,a
411.6050582414616,272.80200764612994,a
469.0568257640438,273.73755552119337,a
340.10343053005886,265.7947889749862,a
335.94795785027054,280.2803011015575,a
351.84603629084467,242.1642453426914,a
298.5688676651597,273.8379714755973,a
341.3965164869365,248.51595346630626,a
322.4821226009887,294.4342634293788,a
342.996481889053,299.09619259278145,a
323.15891661103194,339.1418351672138,a
368.2643216249504,278.1894053202691,a
329.82534358707755,228.25088760216,a
381.57609837100404,221.95105981646196,a
340.83212134685084,237.51072546871632,a
286.72291515883666,234.9797787790842,a
316.84611757361046,280.2343400574499,a
305.5643072680926,233.24468732837352,a
297.4843982308536,267.79937773637226,a
297.1420053611813,298.96938173355284,a
285.89397902220486,247.8158863985891,a
266.3302999750139,291.9345080417847,a
282.1316216761017,285.71081746866787,a
283.76026531938436,295.50307229947384,a
296.9276121081703,311.5916491479433,a
307.50076714892873,280.50714527574246,a
323.20018718396085,264.30872041346095,a
309.24171735877536,221.80252238986742,a
315.5096082505117,286.38911716480175,a
334.4579276613255,268.5006066130394,a
341.05864086030266,239.67149096873692,a
373.6417287759519,239.9563412211685,a
367.48918713322405,246.79733393357424,a
352.20807039580467,262.2918378108824,a
342.3370809305447,210.72535865431263,a
314.3476768361453,262.63861196448914,a
309.08983463106676,252.07266581771728,a
375.68263122095027,224.25867017688603,a
304.79797640836097,209.2632681707824,a
330.93067263847433,242.37497763839912,a
306.3892312970383,231.47698429622596,a
281.09257189200775,229.17500378569457,a
305.7423128314333,271.675199443635,a
318.8790815279448,266.9088563974675,a
351.0976798086791,256.99760248521494,a
325.17239974413104,231.16567351595694,a
301.701924068906,297.3724549878823,a
326.6623870454568,286.3164731407595,a
341.71132304233583,303.6217256564338,a
373.4371765111067,263.50038786588675,a
352.3031987069456,275.84277321839227,a
387.6189825744665,264.0189179008019,a
371.59039407722594,263.87339791700686,a
300.8809778320051,224.93793937608535,a
391.60754901923985,289.3869137640592,a
370.4146233751001,224.27507067875314,a
372.5793480862537,278.5277353931818,a
324.4959919040225,256.51001236489935,a
371.2988886815885,205.1039531509383,a
321.37295754249675,228.6097711990634,a
328.78024896317356,212.04532010618453,a
352.5688821338225,201.47498527900115,a
299.4727462873473,224.19510724837846,a
295.2108150535454,221.7750354676499,a
370.8114572430902,240.51151303728767,a
287.700212836354,259.28992988324217,a
302.17286036018163,245.0341578691357,a
311.6537725704421,221.71740157713816,a
266.4353804104928,255.4850257751611,a
299.03920284872936,214.3224791310683,a
338.8239088361798,258.06258678679035,a
357.45957609701793,240.08419154173032,a
311.3208792687082,242.76824501925978,a
329.5689024932782,287.4598065223796,a
328.31694538507816,284.23554250665836,a
351.0424164527677,245.1212955016454,a
380.4861006187141,246.72839141800617,a
351.37777503846365,239.39521636036272,a
348.1230404045624,260.62741908274745,a
333.73142355711786,294.0590908433877,a
348.4605230433019,254.69085287643603,a
324.55698865579814,303.1565130403864,a
357.6686738904831,301.288902990712,a
331.5657831487255,264.2699311346039,a
316.8909709517523,288.85048139883327,a
342.3534422022768,291.8832088090369,a
381.2204868656808,277.94070436537424,a
367.27065149742197,290.25412059190353,a
350.6610036012576,291.88015074454063,a
364.04938528394143,291.1798447284807,a
385.4950073630231,268.9174481923396,a
350.86038049857507,287.0905482244881,a
394.0801631729011,293.6406519223511,a
422.83877545144173,264.2140685226209,a
372.64754986691844,256.01858404015786,a
376.4893942194282,228.817470375389,a
393.91708199192806,213.19733607105206,a
371.7449961749051,190.8338644858436,a
359.8298538121526,218.60579667600604,a
382.33476859905994,169.5909209223948,a
321.132355478678,221.03380341014054,a
363.34528280965554,213.1938938799335,a
329.0802919536459,227.07045767603967,a
297.682810365914,263.4529698407264,a
318.14732376502707,236.69991546338474,a
271.2590671455932,231.6752985989379,a
234.08551111584848,200.18337358905615,a
265.857248005003,253.08258037309798,a
281.18225317799346,279.2932037183201,a
312.7940048183702,236.11874720386362,a
297.4616528720656,235.69624144593018,a
281.48777778451864,230.83992797044834,a
259.00119510001224,283.16293319756016,a
316.1262380386569,257.61637782963373,a
328.3929471512173,304.08891821366757,a
322.9085054314854,322.5149876984472,a
307.68753555767165,278.13261439647437,a
307.45482381320767,298.4826882102676,a
324.97863572444015,311.56111312423855,a
323.8811805216163,310.8101640293964,a
363.36733212151603,328.37295052287516,a
370.8956004542789,320.6576498570462,a
358.17594614956585,301.4460039991102,a
359.8645482612978,328.28280458000404,a
358.50177032027614,327.76423058775674,a
425.596952127099,270.08167438118574,a
381.68915620836157,301.3931495357485,a
403.29396359779304,282.0383417456748,a
417.22454718869153,280.9340238121897,a
446.8198898649543,264.64669760894594,a
446.0982417791495,272.82708926270965,a
393.21828147770776,234.26427549171962,a
396.75267585720457,243.33752007349426,a
379.9636955181924,226.10347705776672,a
380.23938222113213,207.77813376667098,a
367.49184713200555,269.07077023753385,a
392.36980283517244,208.28577144007915,a
355.874695121041,231.0490926115806,a
329.1883021094106,260.9470083917261,a
247.5332024733013,283.22631460011155,a
315.09859910670207,246.7520882977449,a
300.53457354807273,210.5325374772405,a
311.0028106280366,249.3849807648042,a
303.3535025382387,262.88299603972973,a
232.15099752882543,321.9267988129409,a
284.90758639675425,276.1262033106989,a
257.9986714565643,269.7867196115003,a
307.5078998361117,258.90929702730926,a
276.59825306569223,293.011278591485,a
268.42330593929137,311.6071284190738,a
310.98144512815946,276.68716061373846,a
261.64644019454823,317.4480367387259,a
312.5809456679162,331.20513373415616,a
282.77083480188816,316.4782511776517,a
287.9231756277125,321.1125110754319,a
320.6557721496696,309.8866977768639,a
305.6561173265695,328.8441046253265,a
326.73292058672126,334.8216838389654,a
339.82956395483575,351.3263932954874,a
321.73990667292895,298.5467992131367,a
358.8437515998502,360.33873804839754,a
358.95197074045456,328.41219263130864,a
354.17346844906297,375.276679011708,a
378.55328784569275,340.8328383126498,a
429.31886223428955,364.47321842478715,a
427.7161143486583,378.12856638288656,a
424.39518059098475,349.3634874787149,a
496.2634573189201,283.8699675931522,a
450.85441664995,368.6388254143907,a
516.5850146155691,377.39907615122706,a
525.4253790668888,341.69451161191375,a
483.39642989054033,371.0580090283472,a
390.94543420695476,371.629357532178,a
382.58401615816445,357.08614430940474,a
363.3122732703113,343.5923771211113,a
422.5794238254234,311.22257486554327,a
376.1525332098761,344.26897546542716,a
398.94418555019746,293.9138034134088,a
402.1107098977938,294.35593691762347,a
409.6034770581763,277.94677131664844,a
432.0175780895934,332.4238089706605,a
402.3183385869517,292.56783577636793,a
411.9349547052301,266.80354398094534,a
434.52915900286473,321.1768986435321,a
410.35776065506116,269.7782793320245,a
400.43781390404905,290.75372775659514,a
430.55982618623597,272.40426231725974,a
379.36246339377044,260.7951248740801,a
389.6316764040341,276.99110255784984,a
364.67265942699834,269.06575722449355,a
322.9602956312434,266.6908354742328,a
332.2279914153384,254.23503762364285,a
330.5947466124305,254.09024031526374,a
263.39049577017556,287.1957083598679,a
308.27465807666067,262.79536203100486,a
306.5624659802453,249.70605748629748,a
321.6591230347044,271.9473822187059,a
301.9710473025218,202.43884418207836,a
322.0131584247491,266.7606280293953,a
262.09882535561275,301.4335404729957,a
295.52224013784434,338.5803065904867,a
259.54921983589685,324.51994674048706,a
322.2989840573815,315.925989644452,a
307.41772059420333,304.0530781244156,a
282.67397488572914,293.3855275636044,a
311.8578358445461,297.0537908168527,a
290.7000039071579,287.6601704514212,a
408.2152180673172,294.0325971486767,a
424.6895305827468,276.0761879380259,a
373.17436224905236,278.3484389066938,a
379.88624924823057,272.93155750845347,a
384.4654272954317,304.54217773543667,a
384.0473236443981,243.31483829576212,a
356.16377579504444,265.2912961931736,a
334.7229572613666,273.3714676072743,a
398.55365183694397,264.19987405964116,a
100.23562130403971,188.39802157892524,a
75.80474485926642,219.6418669321535,a
74.64164264726683,241.9933457162482,a
74.24691495461703,242.40536132601892,a
87.12234361753487,243.79803786386776,a
40.111554453788074,285.60534134752163,a
95.5786982967179,327.47201139710114,a
89.22800470590623,359.12834824184466,a
58.9110345007054,366.59339589239676,a
50.27474696666994,419.4015790843474,a
70.78595295412262,351.443607965861,a
96.75836511892102,417.19187322595496,a
105.14746472204114,395.8050924510907,a
109.2914080915949,381.87370972839585,a
158.81402935637337,471.0189855148565,a
176.21918024019985,492.0994367488737,a
210.50995975486163,456.3759014291281,a
489.40256634128707,516.9514537029764,a
512.7819769212354,492.8998982402288,a
510.9093562585469,433.8929207956582,a
551.3351106671593,487.9725159200643,a
551.7718143433824,415.1920961048189,a
581.1231062690704,413.3556015920816,a
539.623279141023,433.2780578440356,a
620.2121444427365,415.98442404870076,a
631.6864032549607,402.0928011771659,a
629.5180758161771,397.16774628672044,a
636.7867468700505,332.95072324740073,a
667.4942579903594,321.0981758451154,a
679.5122471151701,325.22538193983047,a
655.8681869427941,314.0694294322359,a
85.2024908379401,89.17019254470523,a
125.98537450626645,105.4463212528824,a
156.02835306398123,87.81667528431024,a
197.507079337459,57.63662192623343,a
258.0918073297329,99.66034257501678,a
264.2127264146267,58.521221557290005,a
299.17576423614145,40.337937537305436,a
321.164725861822,56.053154166006834,a
346.25532906132514,10.318689228149708,a
393.2750394178224,78.4865147025194,a
556.3916226814143,50.10416951479027,a
519.0774812290061,57.820979052582175,a
519.2454174468523,89.79364019428954,a
518.0475887676075,95.01036149847471,a
506.5609951597438,52.4692498181638,a
614.653867235564,71.0611645160671,a
589.5288801961536,92.86457281912271,a
618.892724581763,83.90081899842295,a
633.7657141844243,106.00263661400413,a
549.7100277565899,119.37858742096904,a
